id,revenue
3245,10085687.47734927
3246,34414799.65258064
3247,52684211.01106309
3248,79779468.4391043
3249,57864701.65535591
3250,338277889.9271988
3251,3489322.0537660397
3252,25335753.2185815
3253,84170820.15422808
3254,3328925.5001683626
3255,2854685.0509487754
3256,49479335.53607338
3257,27566257.25490326
3258,33928030.2720761
3259,66408106.01669127
3260,3018021.21281603
3261,632120568.7452955
3262,61559725.946587496
3263,4066362.723968828
3264,1256903.8213906563
3265,370882.1844489207
3266,870251.142528503
3267,48276195.177985
3268,726835.7119286833
3269,82426003.22600394
3270,72830195.9329877
3271,21620815.855177447
3272,15872649.046366282
3273,26339934.206668526
3274,466042250.49324423
3275,32385122.398762126
3276,2967534.4096822967
3277,23588972.04927154
3278,107125822.95432225
3279,18195735.815187413
3280,286961413.6623118
3281,1420473.6047112881
3282,7966453.971093939
3283,394422708.0528724
3284,57324966.97582603
3285,53394215.812941305
3286,3273192.907984257
3287,13033275.80121227
3288,22024986.647158824
3289,48424576.337495625
3290,103600894.9489323
3291,26675482.323328212
3292,350017687.8146095
3293,115247709.21937613
3294,12780356.10844211
3295,9324615.074533937
3296,8015358.307010318
3297,14914235.218585936
3298,83602644.64509565
3299,11195715.760070715
3300,40672423.39455963
3301,1149601.316582603
3302,8328273.144354054
3303,12477802.521425553
3304,14166057.074830024
3305,60705198.69492191
3306,2254089.969874337
3307,75928618.62873259
3308,11764779.56144761
3309,10794427.022123005
3310,12585776.994225517
3311,10988349.801134627
3312,47728111.70222209
3313,96908154.14391045
3314,28391356.47183814
3315,138033725.3961636
3316,32365302.626304235
3317,10945102.25534601
3318,16955972.57815809
3319,12278338.74296865
3320,29027646.791348316
3321,19925534.603540093
3322,9235283.014446259
3323,151114183.77624726
3324,17939021.654615775
3325,90426681.21416853
3326,258219565.3457316
3327,83141814.28464001
3328,33095533.154741015
3329,12436543.109349368
3330,117408029.72904554
3331,7398089.156423826
3332,59269505.99358634
3333,307342598.85103214
3334,14310584.775090175
3335,66453887.436735146
3336,15672444.57342796
3337,906281.5299555105
3338,16382590.76911814
3339,2888412.99872085
3340,133493185.76279016
3341,9899113.39652045
3342,122376831.36882208
3343,50512620.67606561
3344,3937373.960630098
3345,8484913.546184534
3346,44028653.21070207
3347,961732.7831457397
3348,35777351.80625951
3349,106759115.59930067
3350,196143701.52339613
3351,67570881.98628487
3352,9175254.812550208
3353,82224747.87471591
3354,3665418.7174630417
3355,10046461.808262775
3356,33174409.78381118
3357,2801553.995309523
3358,27432573.625054497
3359,40627602.93175872
3360,23385150.25694091
3361,182883599.0396238
3362,21500801.452673297
3363,22542834.66010767
3364,26252176.95082613
3365,2253461.608432454
3366,109129624.15668964
3367,144659559.7288479
3368,7220470.601784045
3369,64559929.43771403
3370,114872831.33464105
3371,53501047.66533937
3372,29769858.735646095
3373,80936485.45769158
3374,11363761.298620928
3375,93407778.97401544
3376,38882297.061004885
3377,22775424.748484742
3378,21401337.113569476
3379,190476442.17975694
3380,82046736.10922149
3381,7878820.732096229
3382,1853138.109240198
3383,7141209.1022297945
3384,79191782.75466017
3385,107896745.03421055
3386,5342252.936321717
3387,10776772.520059781
3388,120321019.45606805
3389,1015016228.9965134
3390,15897257.910900952
3391,17139564.953620635
3392,20139130.708851352
3393,17503976.700758852
3394,169119509.66286746
3395,193758046.57203197
3396,17705171.711951528
3397,632695.567168661
3398,312451053.2826336
3399,88695589.40897942
3400,16847807.314910516
3401,8945673.525049003
3402,2070837.2494914895
3403,146997832.6265358
3404,21996811.504513796
3405,33603027.932665065
3406,250332550.88722435
3407,215251332.52626872
3408,67622706.86423297
3409,7589101.268484998
3410,64093115.29998166
3411,82702583.30955133
3412,23112760.71618881
3413,38306528.583873466
3414,9024552.197168557
3415,38042222.55037993
3416,127013263.80043009
3417,88531048.0976531
3418,58429162.89005434
3419,331055014.98921263
3420,5730776.766756773
3421,25589209.148263555
3422,8288925.269645831
3423,452153294.22801816
3424,11588278.018662725
3425,6183563.675346743
3426,30976468.143548995
3427,36684479.71012272
3428,6760807.924656726
3429,41095157.7252926
3430,880329344.1338217
3431,6581479.967501582
3432,19034962.401004035
3433,14960475.788137281
3434,20682590.836996984
3435,360461238.91046005
3436,178567291.47701153
3437,15051006.88451988
3438,33679719.070137024
3439,102310044.40327875
3440,77747361.94802514
3441,90297768.90728503
3442,6249561.059015077
3443,6593531.795550139
3444,2079995.8683097777
3445,77934036.72873949
3446,1677514.373472906
3447,14484373.392587697
3448,40194648.96390802
3449,11512228.697900953
3450,94240207.7247738
3451,73106534.0591238
3452,41769804.96744221
3453,54213386.20585599
3454,37982846.38399384
3455,9519895.680769091
3456,112300079.0750764
3457,67065768.57772511
3458,20480836.250841446
3459,692979237.2863345
3460,41244431.040355854
3461,17935890.550010618
3462,24475245.797566142
3463,60658198.12536223
3464,2237067.833768372
3465,35548687.278233945
3466,47918813.75893944
3467,18595337.98533255
3468,133286247.56294943
3469,8946007.928117137
3470,1770491.3278485707
3471,79969706.83157897
3472,4344713.875214501
3473,84375280.87408808
3474,96438101.5359087
3475,251524350.27330875
3476,9064000.520750208
3477,38502210.17903628
3478,11669211.84116729
3479,253150793.6665508
3480,15780973.100958833
3481,14443230.851937976
3482,3728398.2858085074
3483,6785304.613647183
3484,6749072.609830214
3485,99541907.4729281
3486,117742067.42383358
3487,90753423.6872221
3488,123050687.57945864
3489,9086001.088417647
3490,46603457.759524316
3491,39597846.33091302
3492,7104395.469695082
3493,46511574.141029045
3494,46496683.94783666
3495,112849740.35279173
3496,15164430.81367863
3497,71303939.6732139
3498,28020162.364687704
3499,43896451.68347474
3500,1449703.5682810799
3501,138094200.24596512
3502,62959693.81594465
3503,30718844.8351867
3504,79039200.11083639
3505,8728948.172222259
3506,87993064.11595325
3507,276241203.10910964
3508,21552663.30023152
3509,21169747.404930174
3510,32279756.03748134
3511,31019819.121507775
3512,228439785.87549388
3513,16741278.185705481
3514,28131203.91580662
3515,16970926.453551125
3516,33343635.452734143
3517,656807631.2061088
3518,41929754.04959187
3519,8976617.901099244
3520,12661905.539830573
3521,2029923.314599978
3522,18277685.68940359
3523,20619999.10919665
3524,61983534.679401435
3525,124972565.23930927
3526,47552030.79443238
3527,34996602.03551261
3528,11134154.020979641
3529,525241533.6055987
3530,36928090.82246036
3531,65003558.23499667
3532,74105160.80979203
3533,46227569.37217979
3534,42727355.46032136
3535,196247969.7694836
3536,16563528.984515138
3537,107512984.17099766
3538,127694158.7317936
3539,66079382.80830767
3540,37458283.70232179
3541,47522134.54851413
3542,38070413.762799405
3543,1405660.8456160661
3544,59771032.235289365
3545,6756498.215450261
3546,3619583.559813802
3547,169440525.84112063
3548,391151576.34937906
3549,4324688.599953714
3550,357986087.33555335
3551,162596635.4382297
3552,114396233.42458253
3553,118412352.09360023
3554,144040789.80361784
3555,196753612.3844102
3556,123038239.0085283
3557,18992133.226977002
3558,201532114.0478957
3559,55010680.99670263
3560,12275400.849916873
3561,91889193.79688454
3562,9918527.098626072
3563,25873524.86138236
3564,2157221.0812714333
3565,8830500.643666467
3566,62380348.92096861
3567,12461467.40374962
3568,7086678.787580926
3569,109237380.3106852
3570,4949774.460020349
3571,61945468.943858586
3572,157694197.53282034
3573,10096079.053039042
3574,47211800.82457652
3575,19418121.80291312
3576,24085277.421849113
3577,12171661.285583293
3578,60989281.31810997
3579,42605516.92739794
3580,31018646.22437569
3581,37250320.79765719
3582,120746470.32168232
3583,2084169.3129201273
3584,56812049.35379041
3585,74403499.9498378
3586,44895938.4748469
3587,7965890.719328643
3588,8111550.474099776
3589,26527574.517058805
3590,29042344.242704034
3591,394007925.8791709
3592,4546283.926437003
3593,4635405.525648355
3594,8386405.58010589
3595,41008960.66064293
3596,37911516.46595724
3597,29365883.256553747
3598,86033576.09176415
3599,16271133.330991939
3600,6857190.932843069
3601,1585279.3468535068
3602,3571183.7012826814
3603,21567990.099283677
3604,4047897.7688805824
3605,60130751.30840526
3606,9544808.609389685
3607,59203062.16906957
3608,236667305.69143832
3609,5760754.678647855
3610,42678010.243404895
3611,1185339.392753932
3612,10974742.754866743
3613,15198595.10559473
3614,134014516.81331512
3615,52925894.86816386
3616,28014849.867855925
3617,23218516.28344151
3618,118196658.8078945
3619,1399095.270388276
3620,160371031.1646356
3621,348270015.13960814
3622,448260435.3943741
3623,123671495.31589107
3624,2463414.407936497
3625,3239829.5763002806
3626,50463284.74412526
3627,83686649.96490835
3628,546822902.6120217
3629,10684517.274510488
3630,667174.8564244881
3631,135956123.28899124
3632,44202789.032186165
3633,62050323.048593245
3634,2882076.5076798354
3635,4245200.241238297
3636,67617775.61597179
3637,4877259.899266174
3638,49630340.52764144
3639,117863432.91686817
3640,359722980.3124269
3641,10808566.462051526
3642,5274857.42133663
3643,33506970.102051526
3644,20012719.0269515
3645,31929374.309234615
3646,20797818.810053132
3647,44995944.764606535
3648,9357569.47495546
3649,22986482.40139016
3650,32972702.230100825
3651,504600959.2028807
3652,35314022.70156568
3653,237421965.2068762
3654,15063282.461479552
3655,30877265.60106335
3656,13336370.167436678
3657,1097071.6504164403
3658,14553915.945952024
3659,122221996.35412699
3660,353447933.6690083
3661,18538314.576797023
3662,36832860.72353868
3663,364719565.6974414
3664,6995706.373978365
3665,4533947.738390199
3666,14920207.20949074
3667,134430337.47664794
3668,46176931.634863004
3669,9588298.386281794
3670,84308745.07503848
3671,42005382.020376086
3672,13581400.180288307
3673,173331047.2959599
3674,30026568.486280624
3675,306497341.65640175
3676,109178471.91765977
3677,22609415.89029998
3678,21260037.719341252
3679,69415113.25346386
3680,17132635.874971375
3681,9456328.898752622
3682,181038053.18680182
3683,6515819.585816915
3684,115997602.32497428
3685,137206250.435627
3686,39612338.508690566
3687,119784777.05573444
3688,6007759.630527838
3689,3252851.9144327277
3690,70517353.06223549
3691,10261524.5377867
3692,2215982.6530026877
3693,110459880.29528834
3694,155718244.107221
3695,92528703.00109313
3696,49578635.99199135
3697,46790259.42585972
3698,48610387.21270189
3699,12653400.288389638
3700,18297039.122738704
3701,42276973.1316134
3702,522085.83116394543
3703,101701063.87359862
3704,81108223.57700595
3705,13620232.109417992
3706,118835830.31809016
3707,4680759.927890402
3708,26255523.10401865
3709,310043335.74497515
3710,15392326.953351753
3711,8778318.689032143
3712,31820569.29200234
3713,33039895.85793868
3714,4465697.709267259
3715,26600168.42074684
3716,10077761.488048863
3717,844191.3067680863
3718,15985589.157154007
3719,64506904.16618438
3720,9828339.177935837
3721,2677909.964901813
3722,79493810.15965013
3723,5605263.6827099845
3724,26154954.35521671
3725,31638228.123771634
3726,22761697.466921784
3727,107025327.40043491
3728,199994684.53120187
3729,39541624.03532458
3730,101347907.04885164
3731,174262397.70621175
3732,3726315.690830216
3733,213179219.28088608
3734,294307293.3493452
3735,42271572.41648329
3736,14013452.58318112
3737,21682097.369274687
3738,1591667.152460327
3739,17367145.658064034
3740,20697297.740053575
3741,10511027.461526388
3742,76179499.2106618
3743,50412153.39934958
3744,133064605.61654274
3745,51188203.95515286
3746,210058916.86728284
3747,2022986.4629939324
3748,14247308.807142239
3749,9479807.200594509
3750,2751260.7781622214
3751,14559988.10835566
3752,4223139.971703171
3753,14956073.4898058
3754,41879352.22338023
3755,95773947.44769219
3756,15020018.002901139
3757,393128029.0940193
3758,117680217.73843685
3759,7160090.2350053275
3760,189553004.29316914
3761,73058311.13956708
3762,359637943.4127633
3763,25998681.168228306
3764,51708830.11460636
3765,9436877.97904575
3766,12687622.605635978
3767,44933329.140796654
3768,19904227.044041246
3769,4771088.817360249
3770,9351085.931286296
3771,51673474.91341561
3772,39357990.84301268
3773,40664879.87847001
3774,29790128.39068701
3775,165035496.75005046
3776,114350793.23633815
3777,7188224.561406753
3778,1006804.2210434604
3779,23177477.120046426
3780,2316285.3778377455
3781,34711161.286237225
3782,3227500.9201157475
3783,29146153.27310422
3784,11379482.141029546
3785,359199407.5365189
3786,17946600.755786907
3787,194956947.9050003
3788,562763388.6395781
3789,10408803.31035183
3790,5660554.32801459
3791,20486197.540016282
3792,4431142.727006614
3793,8090398.962545788
3794,9246813.232687032
3795,612741276.9283657
3796,30588954.372490644
3797,27790648.926515337
3798,68983477.32154354
3799,12054401.889581252
3800,3752681.910635071
3801,114008874.24253121
3802,2985948.239740623
3803,16328473.769496446
3804,1531053.6939605009
3805,16671064.772221072
3806,153513217.5841865
3807,5501220.903404269
3808,3762982.1490569687
3809,47763771.19616931
3810,8637476.638547797
3811,16320219.597316334
3812,4116317.4394535664
3813,1572658.2834491965
3814,7762779.747299606
3815,130310076.00731324
3816,152026286.66256416
3817,167995830.31336388
3818,70620359.05512519
3819,66164327.57229978
3820,117616175.9389128
3821,99060529.16607746
3822,23346495.63123505
3823,9527048.067451596
3824,19494928.66994753
3825,8484781.506161718
3826,126774132.11276013
3827,62800191.74135289
3828,22098404.704387438
3829,9764297.82738708
3830,58354028.408942215
3831,1560695.2255693357
3832,160520690.91097218
3833,41556211.17615535
3834,22165590.560733408
3835,20438204.948728584
3836,5675320.584683968
3837,36233181.562615536
3838,111938924.01454116
3839,7748040.991096716
3840,34950468.48181084
3841,29899548.795573216
3842,7374984.840416499
3843,57100444.98358226
3844,3136841.3586428743
3845,395527.91833873605
3846,4781481.188770836
3847,2671612.1741996263
3848,6632627.981757963
3849,89203841.35547061
3850,38219222.893419124
3851,95292634.04782929
3852,8704898.25033149
3853,124475278.48269072
3854,1111702.1058233788
3855,2417045.4022060824
3856,28531532.41888586
3857,691321576.0415798
3858,1643652.200970921
3859,17961815.898846038
3860,37424649.50503054
3861,64960065.226395994
3862,21484876.5607927
3863,78816267.9515548
3864,127540280.2055498
3865,86034443.40143189
3866,11994473.31113099
3867,82705546.15658636
3868,11901471.083597636
3869,93441995.64424257
3870,115825194.16675419
3871,642865888.9777756
3872,25463121.103407215
3873,41045799.07942893
3874,3988848.265032089
3875,57277166.150460966
3876,1263266.0099943378
3877,59148468.2803047
3878,144105374.5948984
3879,434587462.2653672
3880,15192993.768448565
3881,609945.1452575207
3882,8028414.143192454
3883,7443078.6682397565
3884,278007924.0513272
3885,14467398.263189299
3886,48432443.5544342
3887,15909437.729276894
3888,8641998.902923804
3889,81497620.36581743
3890,190017541.00477815
3891,11963428.552137213
3892,11258312.12607945
3893,455254439.3757419
3894,88746856.46416038
3895,81620475.80070792
3896,52620384.433442526
3897,14906108.171637027
3898,33360148.50245769
3899,618483285.9686921
3900,34030696.92933442
3901,13273500.811432065
3902,1049832.1738393344
3903,10429700.350981208
3904,12436406.506387167
3905,22656585.298713867
3906,116239436.75850727
3907,10527963.684967767
3908,19030125.361053716
3909,3088123.0955649214
3910,53627083.05474182
3911,3069574.2120087044
3912,15943874.883266883
3913,95294551.73128328
3914,34534471.5043983
3915,273421854.7404499
3916,933899.5947539278
3917,16868179.135923255
3918,5569747.984199391
3919,68891067.89649147
3920,38758741.339866646
3921,1367087.7232265263
3922,22598676.109273076
3923,43152168.205958836
3924,28689426.385312706
3925,307120969.1644597
3926,5946930.022900001
3927,124388647.15445915
3928,90714691.4526956
3929,67695127.31802623
3930,13233086.874303835
3931,17637651.038725346
3932,20017918.809488274
3933,27574014.524525028
3934,79108218.5336746
3935,829182.9307760297
3936,11991393.020665772
3937,160198653.5139768
3938,13791167.687157871
3939,58660027.855283365
3940,19329034.944399867
3941,46492470.32177621
3942,331824137.89655364
3943,784248218.4704605
3944,33284174.686083164
3945,46952368.5099279
3946,4740157.851846549
3947,78561795.09496687
3948,8563936.116843723
3949,3160480.137298403
3950,2957075.7684439924
3951,40151974.27802143
3952,81880123.73628718
3953,79189865.79077221
3954,440845463.1199115
3955,24552761.545646276
3956,112870873.76817644
3957,22803669.45729892
3958,5777000.605423192
3959,16130295.495054305
3960,4287972.201119624
3961,68811322.44768353
3962,9800342.812455947
3963,32310963.384825226
3964,805815459.049427
3965,117592216.40395337
3966,36505132.14357459
3967,385314018.83639693
3968,60210063.8477182
3969,11742711.978554694
3970,44043437.383685954
3971,20518960.61002996
3972,27451310.352885354
3973,83272011.90709339
3974,6784373.616354246
3975,166100668.5409584
3976,85180899.69820093
3977,110307666.6720149
3978,168762059.67493626
3979,15906890.23701854
3980,6181087.016190618
3981,2845617.759066506
3982,7722585.31872993
3983,28271466.728689466
3984,174482488.54448882
3985,6166165.17719965
3986,806890633.3245883
3987,34148652.41046676
3988,25028325.82890773
3989,45348742.98322129
3990,48209665.11737073
3991,1988609.9091276664
3992,2173549.082911856
3993,12629273.161206236
3994,60005042.63505073
3995,53775000.7340982
3996,86510102.0815731
3997,20032833.25094812
3998,110403076.95974335
3999,24643895.5778892
4000,75296522.14075741
4001,10994632.362555228
4002,282882270.81654626
4003,575381.0893888406
4004,80856117.1538913
4005,977837.7917479225
4006,49751953.32896447
4007,2425988.1009208257
4008,14891602.415669614
4009,19782711.095458087
4010,4849309.309559102
4011,32006892.755426854
4012,181569784.65763333
4013,106888585.20539938
4014,6290480.42849607
4015,83579325.82879376
4016,44451970.41058599
4017,18510382.787547354
4018,85896622.51353319
4019,319115387.0142348
4020,13385608.192495933
4021,84671956.27072585
4022,16457633.82472004
4023,175776097.26141438
4024,32058760.71400293
4025,2284914.240191713
4026,119993825.75747688
4027,85977012.18864535
4028,5609211.378061185
4029,614233.3560627868
4030,30891151.13540359
4031,112729105.83270136
4032,1673277.4791876534
4033,1733557.0014601129
4034,6061084.715854934
4035,76822471.21229227
4036,2677880.404604711
4037,36273217.740092315
4038,15352243.91055898
4039,13016097.596952295
4040,10217126.403435165
4041,7426588.152243929
4042,61445904.94393247
4043,9971175.983414643
4044,108631877.57523769
4045,143505594.50885436
4046,11322377.679492012
4047,563785607.9990797
4048,17335370.286277786
4049,782859.0954254268
4050,3501962.685436009
4051,448049121.83714706
4052,29676200.477371927
4053,8094103.493148666
4054,3152764.2749077193
4055,22881940.728542
4056,15904485.413283087
4057,990878.0364459418
4058,25398633.332759663
4059,6561400.014574281
4060,82886817.88329616
4061,131848792.7134905
4062,52038787.6729001
4063,17994719.277188227
4064,401631179.63618743
4065,138329729.22019312
4066,10251433.425945066
4067,45570393.931238115
4068,15142435.781822486
4069,28830013.282979697
4070,37778198.674728215
4071,12164870.5663148
4072,19116348.592278425
4073,199715305.3888373
4074,13452957.62477118
4075,13068809.769587541
4076,46547656.92284626
4077,310717862.82916206
4078,8982222.708947118
4079,94564392.03977346
4080,4521773.171291506
4081,21162880.5062745
4082,229303049.71529454
4083,114681389.71303967
4084,1543100.5068689012
4085,42948583.23680169
4086,126830587.27040422
4087,11218317.145465197
4088,60121584.60492547
4089,42768866.70016014
4090,6371475.2678901525
4091,144010619.48681724
4092,85045304.80562863
4093,57476156.54595122
4094,29375781.91344924
4095,167644557.90909737
4096,19467714.881519802
4097,67184454.07449646
4098,15456789.573496796
4099,18401103.660221964
4100,67457380.71333103
4101,44521636.62455611
4102,12899776.276609635
4103,47222490.19016604
4104,6424515.925445681
4105,7081627.28889777
4106,9653859.159945305
4107,1215296.1627331162
4108,26183493.081969205
4109,2087603.8135354966
4110,32253093.099758986
4111,5431082.3459621
4112,37769528.72297475
4113,5238186.659573999
4114,282383140.52836096
4115,8079649.242421539
4116,43136885.30630569
4117,19439864.817507092
4118,37664461.90139469
4119,26267813.380233597
4120,12178002.924351942
4121,8887358.41523519
4122,162624197.9147577
4123,16296232.3589667
4124,51114153.07744796
4125,41905569.241683275
4126,28126947.997150704
4127,11485537.82122376
4128,19303561.325541724
4129,6369970.3306456795
4130,10479073.17917815
4131,110787209.18267336
4132,138166790.9082048
4133,46194444.283391416
4134,16088410.433775501
4135,18440540.21276884
4136,657865833.6478901
4137,6444340.118193998
4138,52917142.77237759
4139,20776226.73529433
4140,20215208.73324219
4141,34805647.868605256
4142,83224238.7014159
4143,84885690.88255592
4144,4859433.948262643
4145,35219433.137939885
4146,11986450.38019143
4147,1196576.510348543
4148,33735285.378464
4149,14026143.41487585
4150,2805703.493808052
4151,4446889.046166309
4152,42626053.62635261
4153,17651467.63519253
4154,7809802.983825513
4155,32091080.732585054
4156,5226060.069393954
4157,6117593.80382621
4158,25211680.933690883
4159,92344560.73320152
4160,468641785.8232604
4161,36906356.50823153
4162,44541731.49055342
4163,162379509.79112852
4164,20218303.20183593
4165,14960658.479260711
4166,6550826.289512459
4167,126010358.60573955
4168,6229035.1379272295
4169,15213120.252730913
4170,22992826.52290536
4171,109845709.02214712
4172,88360161.2618539
4173,41210288.42621322
4174,6936268.510598013
4175,7718144.851625787
4176,21371370.67557253
4177,308819.4921855631
4178,415426881.26705664
4179,4599040.186476361
4180,128997457.32639144
4181,37557311.46386388
4182,12119519.916964801
4183,102175185.73004961
4184,31285124.92633534
4185,7700018.005548897
4186,22222879.28865551
4187,31256353.104979042
4188,16450043.644176388
4189,5379899.327082191
4190,497671.41496601596
4191,4547790.3615400465
4192,580546.3052633276
4193,242979269.3115443
4194,146915523.27088678
4195,18756667.218966175
4196,18729541.593243577
4197,40122532.34876936
4198,1508961.3040905753
4199,24612341.553819913
4200,101473291.92952667
4201,57976800.75649702
4202,94491370.73000093
4203,23845727.745190397
4204,103698882.65837671
4205,12769929.593655884
4206,35149815.59782955
4207,437464637.2421224
4208,558353144.9713074
4209,78492119.05687232
4210,94817056.74305533
4211,67915137.18649569
4212,448103179.05223393
4213,4934025.783320732
4214,29620800.255737327
4215,8976680.430987181
4216,2961703.389988216
4217,6208120.052276342
4218,69775872.37632559
4219,16345501.284408526
4220,38201548.69383195
4221,1332224.1884747706
4222,13967437.766483033
4223,107572884.34095778
4224,9609869.883868326
4225,41622167.65108412
4226,35520877.80374771
4227,63756057.47581324
4228,1553650.9580275961
4229,84418284.04497686
4230,46159098.1927374
4231,19970388.431990314
4232,31900626.727356844
4233,89497234.8759594
4234,69387035.10074292
4235,14909508.200449245
4236,12321238.848689845
4237,22212644.517715473
4238,64728111.28638614
4239,242764707.11458942
4240,309465059.02543694
4241,200724706.13367078
4242,47938233.856726885
4243,3597735.6319666333
4244,66920688.76921919
4245,4855171.23130187
4246,4644972.9940629965
4247,68439612.7145139
4248,15898789.664406974
4249,39801651.569888905
4250,45777533.366439216
4251,6129382.940428258
4252,148721985.45374787
4253,105117646.45160562
4254,81749015.46641457
4255,55538321.15556795
4256,283808053.27714
4257,124792380.58665697
4258,43014912.49717562
4259,6131633.106356343
4260,159017191.0392357
4261,12673065.638165966
4262,2685160.030729243
4263,6569388.208790608
4264,427685089.74532455
