id,revenue
3251,12159550.905760366
3252,17117662.58227113
3253,76226428.37170231
3254,12159550.905760366
3255,12330149.614875784
3256,40214757.49637203
3257,18606832.569704458
3258,13984158.800989145
3259,39498623.66232664
3260,17396235.32962205
3261,451470816.5734943
3262,84084373.96014859
3263,32163574.24571656
3264,12183941.466424491
3265,12159550.905760366
3266,12159550.905760366
3267,23393942.493183404
3268,12058263.620050497
3269,85151215.73518938
3270,69270936.7330394
3271,12259303.31261065
3272,42357860.845981225
3273,28756242.335165188
3274,424659169.0648112
3275,64816472.181922816
3276,11989219.726060895
3277,26408376.64274912
3278,105353160.08108908
3279,13984158.800989145
3280,245632832.11265907
3281,12228594.799749969
3282,12477181.130332835
3283,545090002.9146146
3284,30285717.51729185
3285,53721594.25721809
3286,12183941.466424491
3287,12259303.31261065
3288,34290241.729153655
3289,39657726.67031408
3290,59286584.98322947
3291,27214797.46588981
3292,228461368.44458672
3293,73495126.5441395
3294,18931396.071964674
3295,16214707.759956269
3296,12159550.905760366
3297,21749936.731351186
3298,82992742.17165108
3299,13027470.709446788
3300,47028461.71623795
3301,11989219.726060895
3302,12771546.421226112
3303,12873101.23635193
3304,22030017.38919984
3305,73191353.36478114
3306,12477181.130332835
3307,46528384.0765923
3308,41535626.48628682
3309,11989219.726060895
3310,12812944.30128277
3311,31816026.645562936
3312,42461996.7314206
3313,70178831.27315007
3314,12259303.31261065
3315,89225507.40138407
3316,37331353.48380385
3317,12088972.132911181
3318,12330149.614875784
3319,12159550.905760366
3320,29644617.9511285
3321,18814776.760395225
3322,32599531.238048233
3323,126582456.73754568
3324,26408376.64274912
3325,87660975.94674507
3326,361407940.29680794
3327,98324504.11023167
3328,83556638.67796554
3329,19204026.90934054
3330,132159940.59504871
3331,12726893.087900637
3332,48708735.98346605
3333,419187795.5287172
3334,33285878.7117346
3335,63858107.19018362
3336,20128881.2259024
3337,12058263.620050497
3338,32007533.27859005
3339,12058263.620050497
3340,95249588.97347653
3341,13984158.800989145
3342,73265859.60828985
3343,58087176.56141561
3344,13577381.704067826
3345,34807548.66818204
3346,52265562.81760014
3347,11989219.726060895
3348,66868053.319795914
3349,63403331.56391817
3350,223926622.49031743
3351,49135325.37591538
3352,12837750.611959469
3353,79740209.54130945
3354,14108515.875090979
3355,12159550.905760366
3356,36016434.90623201
3357,12183941.466424491
3358,15749291.548667977
3359,44141367.202403106
3360,12228594.799749969
3361,130477408.50974429
3362,14835744.958876131
3363,17626255.18693336
3364,17554162.074497998
3365,13552991.143403701
3366,100468903.32258749
3367,125253219.37505476
3368,12159550.905760366
3369,44435668.47923235
3370,72854462.57437587
3371,57580503.624573186
3372,19575454.482612833
3373,44062445.0272238
3374,13914514.444593677
3375,88491247.40647793
3376,43109288.207314834
3377,34460001.0680284
3378,27382045.528725628
3379,138162593.31948897
3380,58902707.260696694
3381,12429902.021726066
3382,12183941.466424491
3383,12159550.905760366
3384,84340475.01573911
3385,81343102.05810611
3386,12183941.466424491
3387,41535626.48628682
3388,141549679.85931012
3389,891950983.2419276
3390,11989219.726060895
3391,26618899.34884551
3392,12702502.527236512
3393,19293869.405296616
3394,143694297.4320453
3395,263428024.36372453
3396,12228594.799749969
3397,12477181.130332835
3398,382419328.45929575
3399,87153544.88844004
3400,40901822.70499458
3401,35932398.254097976
3402,12159550.905760366
3403,34535137.99321602
3404,12259303.31261065
3405,37160544.60388051
3406,259404850.52678436
3407,212851809.72278273
3408,60102606.204073235
3409,30591095.737051453
3410,72514189.5841476
3411,69871986.11452895
3412,50682666.47507134
3413,95436121.77175128
3414,12183941.466424491
3415,15110091.940781143
3416,69618047.25979275
3417,64862986.716792926
3418,24742450.82538578
3419,383714721.5331277
3420,13622035.037393304
3421,20667228.603144906
3422,12183941.466424491
3423,382761468.40200424
3424,32163574.24571656
3425,17396235.32962205
3426,13984158.800989145
3427,52265562.81760014
3428,12159550.905760366
3429,23598149.518248387
3430,312321147.62855643
3431,12159550.905760366
3432,16811848.576601196
3433,24382167.1178007
3434,35114175.99555856
3435,376890292.1384511
3436,141924815.49168405
3437,12330149.614875784
3438,47474949.283872835
3439,59976218.85062837
3440,84314901.87041746
3441,77361422.85771608
3442,12159550.905760366
3443,16385038.93965574
3444,12159550.905760366
3445,85694941.72023878
3446,12330149.614875784
3447,12228594.799749969
3448,41134151.52756031
3449,14766336.577824451
3450,95959029.24423198
3451,39657726.67031408
3452,38212622.965240575
3453,42888278.28891743
3454,60050437.019811176
3455,15749291.548667977
3456,75835390.54684526
3457,44175992.96211988
3458,16859566.935132302
3459,761792631.2104254
3460,35083531.89296175
3461,12355775.015632197
3462,30452444.785744835
3463,77285199.61879009
3464,12228594.799749969
3465,31127267.090169713
3466,39457662.771871135
3467,12159550.905760366
3468,136629623.10197765
3469,12457062.301342068
3470,11989219.726060895
3471,47851960.44343066
3472,16969041.910680544
3473,65038282.94127016
3474,69975857.05179621
3475,234548161.55938503
3476,12159550.905760366
3477,40338521.34646605
3478,12159550.905760366
3479,284055835.3580481
3480,16621049.703755386
3481,12349493.255141487
3482,12943218.307312489
3483,12159550.905760366
3484,12159550.905760366
3485,77998063.4879455
3486,113044053.63300952
3487,80098254.04558456
3488,78378479.20725581
3489,12159550.905760366
3490,62186911.09706065
3491,17823044.966567513
3492,13113549.487011958
3493,52386287.95707245
3494,33900157.265241414
3495,81527956.9536236
3496,12159550.905760366
3497,55331444.89299632
3498,68718372.359293
3499,38312846.97068377
3500,12159550.905760366
3501,86539550.68141194
3502,46358713.311187
3503,24473761.416846722
3504,97973474.74672128
3505,12983543.010398183
3506,87434149.7015143
3507,397961894.9151788
3508,12159550.905760366
3509,35024269.93771959
3510,29573025.392911997
3511,78864381.58069766
3512,180975059.71793106
3513,15071562.620340094
3514,20912668.82903935
3515,48515048.78646206
3516,13685118.336305404
3517,525814245.6803606
3518,38973677.55697771
3519,12771546.421226112
3520,12159550.905760366
3521,12183941.466424491
3522,13759391.773038907
3523,13984158.800989145
3524,73053298.8805999
3525,132510407.65617418
3526,16574271.878108544
3527,12702502.527236512
3528,49706965.61728833
3529,378817832.0244982
3530,77550038.96093921
3531,41099188.22270485
3532,44656981.56824579
3533,42348164.80488572
3534,15965316.790751021
3535,144908441.28823304
3536,26480248.39753889
3537,102449115.56369169
3538,65634700.85680151
3539,54433787.53805143
3540,42458139.49684474
3541,45206397.44922954
3542,84989819.79075538
3543,12159550.905760366
3544,82338065.73232777
3545,17141708.659066513
3546,12457062.301342068
3547,141538561.29301494
3548,289584088.3618907
3549,12375893.844622968
3550,278833725.33314097
3551,93511346.18780039
3552,78183390.29850818
3553,65196120.91734949
3554,150777826.8746896
3555,220461258.4571111
3556,64213875.04375758
3557,28993469.240658406
3558,223342731.24135858
3559,37799706.27198121
3560,12183941.466424491
3561,80049966.250501
3562,17754001.072577912
3563,34775979.22532772
3564,12183941.466424491
3565,16347652.062817156
3566,93688553.0765203
3567,18140787.59198415
3568,41546238.54171291
3569,130752721.36864349
3570,12183941.466424491
3571,60801864.381144784
3572,148250862.6493013
3573,12330149.614875784
3574,73744333.11491251
3575,19717902.43070568
3576,47492490.6941125
3577,32599531.238048233
3578,34355347.29065041
3579,44315922.86388003
3580,13984158.800989145
3581,27929600.227897067
3582,160869145.93258917
3583,12159550.905760366
3584,55087453.977458745
3585,53911613.41797339
3586,18410042.790070307
3587,12771546.421226112
3588,18420390.944163147
3589,45614115.74343595
3590,16769090.242459275
3591,466045559.94015986
3592,12159550.905760366
3593,12183941.466424491
3594,12058263.620050497
3595,61170252.7536225
3596,46836096.91527908
3597,12183941.466424491
3598,53809500.87214798
3599,31771522.5144904
3600,12375893.844622968
3601,12058263.620050497
3602,12982817.37612131
3603,14750559.367702223
3604,15976109.236178322
3605,68271437.67735764
3606,13616074.442315802
3607,46144057.720986225
3608,387595397.64878774
3609,32163574.24571656
3610,51875438.45844163
3611,11989219.726060895
3612,12159550.905760366
3613,13685118.336305404
3614,149771016.9703022
3615,32870372.696594063
3616,35568070.0537392
3617,17047230.400369003
3618,128322810.43961573
3619,12183941.466424491
3620,173588762.51669624
3621,240762696.05343163
3622,313418251.01092887
3623,159488954.83855954
3624,12159550.905760366
3625,12159550.905760366
3626,39123339.28421948
3627,92597088.82633507
3628,392870966.18987864
3629,27799326.12628446
3630,12261105.72088618
3631,135714572.6094615
3632,12088972.132911181
3633,67694330.67583758
3634,12183941.466424491
3635,13789001.90750335
3636,67132404.92799641
3637,12601739.847859824
3638,60121629.63794314
3639,133993683.88050297
3640,242483504.18058297
3641,14008549.36165327
3642,12771546.421226112
3643,25277381.801885284
3644,18397107.372213043
3645,38514601.50029134
3646,19716058.588318266
3647,43216456.939714365
3648,13577381.704067826
3649,13316192.558413047
3650,17341479.949962515
3651,589480775.9071909
3652,33432540.41344048
3653,228318397.5277948
3654,13786673.151431214
3655,32676942.35713477
3656,12702502.527236512
3657,12159550.905760366
3658,12159550.905760366
3659,128187343.7505876
3660,395622896.94550085
3661,25319792.728427242
3662,60150715.670674674
3663,388997005.1186712
3664,12159550.905760366
3665,12330149.614875784
3666,15749291.548667977
3667,167085385.4554845
3668,44315922.86388003
3669,19328652.28176037
3670,86028809.23387888
3671,32934887.546239324
3672,11989219.726060895
3673,158643799.87397012
3674,20109569.491333697
3675,255953811.1043253
3676,141621211.20817715
3677,35878920.7023003
3678,30804675.88256093
3679,71793015.42917202
3680,19997344.353218794
3681,15805778.05647885
3682,192072558.86160243
3683,13113549.487011958
3684,83549111.66933525
3685,124537496.86188172
3686,35878920.7023003
3687,134613352.8196681
3688,11989219.726060895
3689,12159550.905760366
3690,89621344.0177001
3691,18022664.27545863
3692,12330149.614875784
3693,64602739.985732034
3694,122451984.26718217
3695,81106423.1330789
3696,14971609.032932544
3697,38698233.1064084
3698,44813723.02220259
3699,14410111.914469915
3700,31816026.645562936
3701,77925878.2171985
3702,12159550.905760366
3703,65035209.33410795
3704,48247767.25165622
3705,51338890.65586849
3706,88873021.46473923
3707,13182593.381001558
3708,54324115.581776164
3709,262868919.5067495
3710,13984158.800989145
3711,12159550.905760366
3712,50633637.779019974
3713,31637763.085132226
3714,12183941.466424491
3715,20912668.82903935
3716,19137522.500094425
3717,12159550.905760366
3718,32163574.24571656
3719,46144057.720986225
3720,12159550.905760366
3721,12228594.799749969
3722,67350562.41930798
3723,12330149.614875784
3724,28035336.89038411
3725,38821140.12430069
3726,12457062.301342068
3727,150048240.13417473
3728,246239387.1293908
3729,13010703.290014183
3730,122540035.435314
3731,143295324.52920675
3732,12159550.905760366
3733,253568334.86186683
3734,302864478.2634912
3735,59618015.344596595
3736,17823044.966567513
3737,12159550.905760366
3738,13137940.04767608
3739,19273070.803330142
3740,16366832.875451434
3741,39205179.01452912
3742,80688126.3933002
3743,68883256.4913196
3744,119404674.83186871
3745,54076003.89371703
3746,386627841.6459697
3747,12228594.799749969
3748,19937751.444236457
3749,12159550.905760366
3750,12330149.614875784
3751,18575779.467571553
3752,15702155.202082481
3753,12286731.121642597
3754,40298357.15067143
3755,56224067.13586428
3756,14127358.642571367
3757,438359823.89530396
3758,81869088.78442706
3759,13113549.487011958
3760,174205098.1554173
3761,45909271.76616287
3762,359555800.5361396
3763,59464213.42421641
3764,51193923.92113158
3765,12058263.620050497
3766,19325781.888196755
3767,46766219.23162818
3768,13486791.267528463
3769,11989219.726060895
3770,12771546.421226112
3771,44813723.02220259
3772,12286731.121642597
3773,33195077.17388555
3774,15818335.442657579
3775,129180699.97761698
3776,87961930.47716051
3777,14376424.400794454
3778,12183941.466424491
3779,13616074.442315802
3780,12058263.620050497
3781,52265562.81760014
3782,12183941.466424491
3783,77623405.091643
3784,33066691.092391334
3785,519676105.71147037
3786,14726168.807038102
3787,192340844.90666434
3788,479893329.5048552
3789,22186621.618654113
3790,12330149.614875784
3791,31771522.5144904
3792,12159550.905760366
3793,12228594.799749969
3794,21945821.89834378
3795,305846949.7462573
3796,43473011.20808182
3797,18680502.673856627
3798,61838082.723110296
3799,12159550.905760366
3800,17242995.944776382
3801,69135175.91438858
3802,12058263.620050497
3803,37488681.2267153
3804,12228594.799749969
3805,12183941.466424491
3806,81175651.01478449
3807,12330149.614875784
3808,13012262.201302089
3809,33299781.555223495
3810,12771546.421226112
3811,12702502.527236512
3812,12685256.426091421
3813,11989219.726060895
3814,12159550.905760366
3815,49790833.03090594
3816,191744835.01403645
3817,151747407.05251914
3818,80006248.13122283
3819,23207979.55033534
3820,70871195.06935626
3821,65496134.49257367
3822,34999626.352527454
3823,38124834.66496084
3824,42458296.6677538
3825,12526106.195331668
3826,66382988.95426402
3827,128491574.93489383
3828,12259303.31261065
3829,12228594.799749969
3830,54433787.53805143
3831,12058263.620050497
3832,140935693.42479756
3833,84445572.35039747
3834,13685118.336305404
3835,13552991.143403701
3836,20436651.032192294
3837,43144562.74261078
3838,29076597.930073034
3839,12702502.527236512
3840,67454276.91539067
3841,13786673.151431214
3842,13325187.409898229
3843,56870808.32649994
3844,12159550.905760366
3845,12058263.620050497
3846,11989219.726060895
3847,12159550.905760366
3848,11989219.726060895
3849,84008126.33714952
3850,25576933.51613437
3851,74164343.47208601
3852,27817201.614393186
3853,149644524.69854698
3854,12183941.466424491
3855,11989219.726060895
3856,15239149.413996985
3857,332436146.53478295
3858,12159550.905760366
3859,12259303.31261065
3860,33545221.78111794
3861,25346777.713883948
3862,14238759.324977523
3863,86745034.61050121
3864,50143431.160621926
3865,67421126.06193225
3866,18968016.14524089
3867,117253856.28866018
3868,13914514.444593677
3869,70563223.53011209
3870,81896985.58166263
3871,388963323.33258635
3872,39655167.09945517
3873,38161343.228145085
3874,12228594.799749969
3875,59970111.06706041
3876,12159550.905760366
3877,46709155.09828764
3878,119164204.27889797
3879,383050842.7700383
3880,52696216.761278026
3881,12228594.799749969
3882,32163574.24571656
3883,36658498.77482705
3884,434154313.7941658
3885,31531352.599217024
3886,39374676.74269274
3887,13914514.444593677
3888,14341242.784466239
3889,16529618.544783065
3890,190291080.5602966
3891,16385038.93965574
3892,12328347.206600254
3893,436122935.46209145
3894,79828690.09357136
3895,38212622.965240575
3896,61506328.63705493
3897,32599531.238048233
3898,46079234.03779726
3899,316601627.67864823
3900,17617953.2998441
3901,32163574.24571656
3902,12228594.799749969
3903,12207781.413829278
3904,17242995.944776382
3905,18537788.675714854
3906,98221953.44087353
3907,12183941.466424491
3908,39849716.20329638
3909,12159550.905760366
3910,16068805.516255606
3911,12577349.2871957
3912,23757838.774886392
3913,75504887.28925148
3914,29327585.167017557
3915,307741577.4422366
3916,12159550.905760366
3917,12259303.31261065
3918,27494511.24744385
3919,63266908.8440846
3920,76537670.07893457
3921,12183941.466424491
3922,41535626.48628682
3923,44556092.77915341
3924,29573025.392911997
3925,286173466.0822817
3926,12159550.905760366
3927,71819101.93437514
3928,114238578.87724994
3929,91562527.49254648
3930,33576753.64782139
3931,30216434.021645185
3932,12231904.445077457
3933,34636298.77987746
3934,70055824.26977652
3935,11989219.726060895
3936,34633729.792631365
3937,119889811.18102048
3938,44522602.256642625
3939,63033027.2890346
3940,36989446.1758757
3941,26417627.894934654
3942,371371748.70692194
3943,821433054.4555886
3944,12159550.905760366
3945,40338521.34646605
3946,12159550.905760366
3947,105592682.84471636
3948,12958426.815457188
3949,12159550.905760366
3950,12286731.121642597
3951,12585504.019241136
3952,81234258.40236706
3953,100031606.18871146
3954,422811618.3142349
3955,12726893.087900637
3956,84040527.27539802
3957,12355775.015632197
3958,12526106.195331668
3959,18835575.3623617
3960,12159550.905760366
3961,47452079.60289271
3962,12328347.206600254
3963,20297506.02196434
3964,872706930.1631958
3965,132703178.43180436
3966,41452408.32760351
3967,338011178.6909414
3968,53038083.76451278
3969,12058263.620050497
3970,67440928.05399098
3971,28997628.391832136
3972,13670024.890341459
3973,44381537.117676474
3974,31816026.645562936
3975,146760917.263051
3976,78528923.03220055
3977,120213628.3199394
3978,196154027.9138017
3979,12159550.905760366
3980,12058263.620050497
3981,14898766.52739167
3982,13256143.515908627
3983,28446315.68558083
3984,96485290.27785923
3985,12702502.527236512
3986,807203892.1884179
3987,78820257.72519311
3988,28692813.51299153
3989,29573025.392911997
3990,38698233.1064084
3991,11989219.726060895
3992,11989219.726060895
3993,36757715.392615855
3994,61163406.53286071
3995,99661504.48461166
3996,85275762.66153958
3997,19684049.598526865
3998,157866664.75307438
3999,12702502.527236512
4000,77802729.21452858
4001,16493860.211268447
4002,460098690.5913979
4003,12058263.620050497
4004,53809500.87214798
4005,12235368.124392927
4006,43440310.965281695
4007,11989219.726060895
4008,20190710.09685883
4009,29573025.392911997
4010,12330149.614875784
4011,22677006.94849621
4012,151285565.09994674
4013,91273406.04398085
4014,11989219.726060895
4015,65127826.05894205
4016,41993506.39344313
4017,32743151.012422428
4018,70719115.06586851
4019,215688539.40286005
4020,12183941.466424491
4021,105197670.57688278
4022,13385741.72746172
4023,151411110.3565604
4024,43456030.43307113
4025,12159550.905760366
4026,77298868.01038705
4027,72954842.75142106
4028,13137940.04767608
4029,12183941.466424491
4030,28451973.268419214
4031,122983642.75688864
4032,12159550.905760366
4033,12261105.72088618
4034,12330149.614875784
4035,63803852.866921656
4036,12228594.799749969
4037,12457062.301342068
4038,16690093.597744986
4039,12259303.31261065
4040,16385038.93965574
4041,12183941.466424491
4042,55078920.36262763
4043,16347652.062817156
4044,81601218.3864643
4045,36567610.8350704
4046,14165560.89085695
4047,714259165.5167145
4048,14252668.815275557
4049,12228594.799749969
4050,12228594.799749969
4051,536731011.8047349
4052,23764704.235582028
4053,32163574.24571656
4054,13137940.04767608
4055,35708473.375045635
4056,19273070.803330142
4057,12058263.620050497
4058,17195043.35594004
4059,14307380.506804852
4060,62306090.091376506
4061,136271127.98671874
4062,46768569.1101874
4063,17568406.04574042
4064,547206428.0025265
4065,120307019.86280756
4066,12088972.132911181
4067,34255696.625395454
4068,12429902.021726066
4069,16742804.682611596
4070,44306932.35383348
4071,12159550.905760366
4072,12259303.31261065
4073,154908113.38319245
4074,12058263.620050497
4075,15635612.374738054
4076,37852625.43248493
4077,181316525.54181048
4078,16385038.93965574
4079,89073931.26349393
4080,12159550.905760366
4081,12159550.905760366
4082,152258786.0865658
4083,77971686.70684354
4084,11989219.726060895
4085,60188389.8955664
4086,162265718.26678333
4087,37275061.004551515
4088,38452792.88051396
4089,20667228.603144906
4090,16466461.343735253
4091,83292815.47346649
4092,75249894.40681674
4093,47111491.21438163
4094,34807548.66818204
4095,142432923.9954834
4096,13984158.800989145
4097,68428988.53795874
4098,34760483.317142196
4099,12477181.130332835
4100,54906825.77794197
4101,40497432.01880298
4102,18713489.474685356
4103,53809500.87214798
4104,12627661.010457482
4105,12228594.799749969
4106,12228594.799749969
4107,13372513.49475976
4108,52637307.53229657
4109,12058263.620050497
4110,19615005.70453726
4111,12750400.627039619
4112,56086362.934098445
4113,12713191.894432485
4114,86719350.39325653
4115,19328652.28176037
4116,61497634.15697341
4117,15805778.05647885
4118,40338521.34646605
4119,77623405.091643
4120,12159550.905760366
4121,15848363.350533772
4122,152062112.86972886
4123,37623758.889696404
4124,56207374.449948676
4125,14734190.143750317
4126,34724181.90195814
4127,12159550.905760366
4128,32833127.246163048
4129,32163574.24571656
4130,12526106.195331668
4131,149788829.77115914
4132,81187210.52234969
4133,43109288.207314834
4134,19102739.623630673
4135,51684944.33618986
4136,468784149.14023757
4137,20860684.057601362
4138,44381537.117676474
4139,14373060.091205033
4140,13137940.04767608
4141,35678444.86524976
4142,69468389.25728771
4143,109459842.82738465
4144,12159550.905760366
4145,23404769.329969496
4146,37117742.87893083
4147,11989219.726060895
4148,24742450.82538578
4149,14307380.506804852
4150,12159550.905760366
4151,12183941.466424491
4152,41253929.4828768
4153,17566042.415414203
4154,12601739.847859824
4155,32063674.41817555
4156,14528409.818306686
4157,17242995.944776382
4158,35028996.78079875
4159,89379425.77146344
4160,267991280.69247645
4161,13984158.800989145
4162,21552443.365302544
4163,346700385.4928221
4164,28035336.89038411
4165,12159550.905760366
4166,12457062.301342068
4167,73540856.93799675
4168,13010703.290014183
4169,31816026.645562936
4170,33084992.813286852
4171,81228410.18601865
4172,92091689.3752203
4173,12505451.71094268
4174,13540359.12395742
4175,12601739.847859824
4176,45611605.13746521
4177,12058263.620050497
4178,312256324.5563768
4179,12228594.799749969
4180,154294415.08559716
4181,40361897.67417557
4182,14331771.067468975
4183,93596384.64560933
4184,19155450.708497282
4185,18883820.654384825
4186,12088972.132911181
4187,29644617.9511285
4188,51925114.25146324
4189,12183941.466424491
4190,12183941.466424491
4191,32163574.24571656
4192,12228594.799749969
4193,237932542.74246445
4194,82048746.12586208
4195,12259303.31261065
4196,12457062.301342068
4197,19204026.90934054
4198,12235368.124392927
4199,13179229.071412135
4200,80684229.38752274
4201,54602174.32177414
4202,116136440.6407567
4203,18909783.168350786
4204,56984937.28706142
4205,32599531.238048233
4206,23458805.005108938
4207,431019796.62520903
4208,619921210.4019382
4209,37207611.27167869
4210,89294634.98372617
4211,65805761.33918762
4212,320091351.9548855
4213,18274182.795711853
4214,19864129.265439253
4215,12330149.614875784
4216,12477181.130332835
4217,12183941.466424491
4218,70110227.76650244
4219,36584085.27364398
4220,32616271.062518187
4221,12228594.799749969
4222,12058263.620050497
4223,84499770.67025466
4224,12228594.799749969
4225,33299781.555223495
4226,47099074.76855629
4227,48078005.5592786
4228,12058263.620050497
4229,92745431.41917735
4230,60390885.58594806
4231,50964215.66507929
4232,27151014.46851971
4233,109682609.89644569
4234,39791691.630029134
4235,15313895.633874238
4236,12183941.466424491
4237,36039100.479529984
4238,61266158.72178157
4239,192105866.48562405
4240,226827299.37301204
4241,198621696.35318688
4242,32599531.238048233
4243,12058263.620050497
4244,84891908.41109264
4245,12159550.905760366
4246,12159550.905760366
4247,48865619.86873701
4248,14543391.270904504
4249,79185765.83414328
4250,38925580.29548807
4251,32163574.24571656
4252,127790396.6651115
4253,63803852.866921656
4254,41534221.392506585
4255,45696053.332167655
4256,405164011.7109621
4257,131425843.78877345
4258,78495900.61961739
4259,12330149.614875784
4260,212077317.72901085
4261,19864129.265439253
4262,12183941.466424491
4263,18814776.760395225
4264,505447603.1008871
4265,24199557.89024041
4266,13984158.800989145
4267,16390001.738139205
4268,39004997.352844454
4269,15871046.52752419
4270,366065292.22020876
4271,96667060.86837739
4272,12183941.466424491
